label,summmarydescription
0,Rewrite TrieRange to use MultiTermQuery
1,Disallow unregistering of node types still (possibly) in use
0,Separate javadocs for core and contribs
0,TextFilterService uses Sun specific classes
0,Consider making HostConfiguration immutable
0,Payloads
1,Lock.obtain(timeout) behaves incorrectly for large timeouts
0,revise max-per-host configuration
0,Post grouping faceting
0,[GSoC] Implementing State of the Art Ranking for Lucene
0,advertise support for RFC4918 (WebDAV) compliance class 3
1,Parametrizing H1 and H2
0,Data Store: enable and fix tests
1,webdav: nullpointer exception while getting the tikka detector 
1,BasicCookieStore.getCookies() returns non-threadsafe collection
0,JSR 283 namespace handling
0,Optimize queries that check for the existence of a property
1,Generated cluster node id should be persisted
1,Redirect 302 to the same URL causes max redirects exception
1,Virtual host setting does not apply when parsing and matching cookies
0,Replace customized QueryParser.jjt
1,Rollback doesn't preserve integrity of original index
0,ms-sql tablespace support for FileSystem and PersistenceManager
1,SO_TIMEOUT not set early enough for SOCKS proxies in PlainSocketFactory
0,Faster packaging of the standalone jar
1,NPE in RepositoryServiceImpl.getPropertyInfo()
1,Deleting binary property does not remove 'blob file' in filesystem
0,automaton spellchecker
0,"drop java 5 ""support"""
1,Port fix for HTTPCLIENT-633 to 4.0
0,Allow to configure DB persistence managers through JDNI
0,JE Directory Implementation
0,"The servlet-api dependency scope should be ""provided"" in jackrabbit-jcr-server"
0,CachingSpanFilter synchronizing on a none final protected object
0,Contrib: another highlighter approach
0,IndexWriter does not properly account for the RAM consumed by pending deletes
0,Impl toString() in MergePolicy and its extensions
0,Make not yet final core/contrib TokenStream/Filter implementations final
0,Make it possible to get multiple nodes in one call via davex
1,WebDAV LocatorFactoryImpl$Locator.getHref() constructs root resource URLs incorrectly
0,Tiered flushing of DWPTs by RAM with low/high water marks
0,rep:excerpt() should also work on properties
1,small float underflow detection bug
0,Use repository service wide namespace cache
1,ResponseCachingPolicy uses integers for sizes
1,NullPointerException from SegmentInfos.FindSegmentsFile.run() if FSDirectory.list() returns NULL 
0,Interface TermFreqVector has incomplete Javadocs
1,ItemState constructor throws IllegalArgumentException
0,Unclosed sessions in test cases
0,Can't use proxy server with https
0,Database Data Store
1,SQL2 query: QOMFormatter create incorrect NOT conditions
0,Return null for optional configuration elements
0,Deprecate non-pooled bundle DB persistence managers
0,Similarity.lengthNorm and positionIncrement=0
0,Add Rewriteable Support to SortField.toString
0,Change access levels in SearchIndex and NodeIndexer for better inherance
1,redefinition of xml-namespace mapping should not be allowed
0,NamespaceRegistryTest makes assumptions about legal names
1,FileDataStore: garbage collection can delete files that are still needed
0,Drop the Dumpable interface
1,Spell Checker suggestSimilar throws NPE when IndexReader is not null and field is null
0,Add convenient constructor to PerFieldAnalyzerWrapper for Dependency Injection
1,MultiThreadedHttpConnectionManager daemon Thread never GC'd
0,Collection parameter of CompactNodeTypeDefWriter#write should be covariant
0,Clover setup currently has some problems
0,Make cache limits configurable
0,Contrib/Jcr-Server: Improve package structure
0,WorkspaceUpdateChannel.updateCommitted logs too much
0,Remove RepositoryService exists()
0,MockCharFilter offset correction is wrong
1,"shareable nodes: wrong path returned, causes remove() to delete wrong node"
0,IndexWriter.getReader() allocates file handles
0,Uploade Lucene 2.1 to ibiblio
0,EnwikiConentSource does not work with parallel tasks
1,Possible NPE in HttpHost
1,Nodes having OPV=Ignore are removed on restore
1,Lucene can incorrectly set the position of tokens that start a field with positonInc 0.
0,Move XML QueryParser to queryparser module
0,SimpleFieldsHelper emits a lot warnings
0,Deprecate BLOBStore (use the DataStore instead)
0,Lower log level for index updates from queue
0,"Update dependency versions for commons-collections, slf4j and derby"
0,deprecate term and getTerm in MultiTermQuery
0,benchmark pkg: specify trec_eval submission output from the command line
0,Random Failure TestSizeBoundedOptimize#testFirstSegmentTooLarge
0,ORM PersistenceManagers don't compile
1,TestParallelTermEnum fails with Sep codec
0,When thread is interrupted we should throw a clear exception
1,session.setNamespacePrefix() creates ambiguous mappings
1,Cannot clone BasicClientCookie2 without specified ports
0,ant test won't run in 'out of the box' installation
1,Saving concurrent sessions executing random operations causes a corrupt JCR
1,ConnPoolByRoute driving RouteSpecificPool to IllegalState
0,Typo in API_CHANGES_3_0.txt
0,support array/offset/ length setters for Field with binary data
0,org.apache.jackrabbit.server.io.IOUtil getTempFile misses dot in tmp suffix
0,Contrib-Spatial should use DocSet API rather then deprecated BitSet API
0,Performance of AC Evaluation
1,document with no term vector fields after documents with term vector fields corrupts the index
0,"More clarification, improvements and correct behaviour of backwards tests"
0,Provide possibility to import protected items using Session import functionality
0,Remove deprecated charset support from Greek and Russian analyzers
0,Highlighter should support all MultiTermQuery subclasses without casts
1,Deadlock between SingleClientConnManager.releaseConnection() and SingleClientConnManager.shutdown()
0,Remove unnecessary String concatenation in IndexWriter
1,o.a.j.core.integration.PrepareTestRepository fails on 2nd and every subsequent invocation
0,fail build if contrib tests fail to compile
1,NullPointerExc. when indexing empty field with term vectors
1,Don't leak deleted open file handles with pooled readers
0,Performance improvement for SegmentMerger.mergeNorms()
0,Mark contrib/wikipedia as experimental
1,IndexMerger throws null pointer exception without stacktrace
0,Massive Code Duplication in Contrib Analyzers - unifly the analyzer ctors
0,Allow usage of HyphenationCompoundWordTokenFilter without dictionary
1,MoreLikeThis reuses a reader after it has already closed it
0,OracleDatabaseJournal should assume Oracle defaults
0,Add matchVersion to StandardAnalyzer
0,JSR 283: Built-In Node Types
0,Move privilege reader/writer to spi-commons and use qualified names
0,Support lower-/upper-case functions
1,HttpClient does not properly handle 'application/x-www-form-urlencoded' encoding
0,Introduce cache for frequently used index lookups
0,"Add System.getProperty(""tempDir"") as final static to LuceneTestCase(J4)"
1,TestDocValuesIndexing.testAddIndexes failures on docvalues branch
1,HTMLTextExtractor modifying UTF-8 encoded String
0,Removing-nodes with unexpected nodetype
0,junit dependency in pom.xml with default compile scope
0,bad project.xml
0,Node.getReferences() does not properly reflect saved but not yet committed changes
0,JCR2SPI: improve ItemDefinitionProviderImpl.getMatchingPropdef to better handle multiple residuals
0,Improved READMEs for building sequence of trunk and jcr-server
1,Crash when querying an index using multiple term positions.
1,JCR2SPI NodeEntryImpl throws NPE during reorderNodes
0,Allow to control how payloads are merged
0,Connection is not released back to the pool if a runtime exception is thrown in HttpMethod#releaseConnection method
0,"Send all variants' ETags on ""variant miss"""
1,httpclient charset encooding loosing problem
1,Changes of JCR-313 introduced db-transaction problem
0,JMX Stats for the Session
0,AbstractWebdavServlet: add protected method sendUnauthorized
0,Make CMS smarter about thread priorities
0,benchmark/stats package is obsolete and unused - remove it
0,Avoid using MultiTermDocs
0,"Support underscore in domain name, or provide better exception"
0,FieldComparator.TermOrdValComparator compares by value unnecessarily
1,FineGrainedISMLocking problems
1,AnalyzingQueryParser can't work with leading wildcards.
0,Contrib JCR-Server: enable PROPPATCH for simple-davresource
0,Add new bit set impl for caching filters
0,Decide if we should remove lines numbers from latest Changes
1,"[PATCH] When locks are disabled, IndexWriter.close() throws NullPointerException"
0,Reset zzBuffer in StandardTokenizerImpl* when lexer is reset.
0,Rename lucene/solr dev jar files to -SNAPSHOT.jar
0,JCR mapping: Upgrade to Maven 2
0,"Visibility of Scorer.score(Collector, int, int) is wrong"
1,In XA transaction session.addLockToken() does not have effect
0,NodeEntryImpl.getWorkspaceId() very inefficient 
1,CacheEntryUpdater does not properly update cache entry resource
0,Improve performance of MatchAllScorer
0,Incomplete lucene-core-1.9.1 in Maven2 repository
1,StandardTokenizer loses Korean characters
0,Add support for Digest authentication to the Authenticator class
0,"Core: Misleading method naming with Workspace and Session (move283, copy283, clone283)"
0,FieldSortedHitQueue.lessThan() should not be final
0,create jcr-browser contrib project
0,TestIndexWriter failes for SimpleTextCodec
1,Oracle JNDI DataSource support
0,serialVersionUID for AuthorizableExistsException
1,[PATCH] MultiSearcher problems with Similarity.docFreq()
1,ParallelMultiSearcher should shut down thread pool on close
1,IndexReader.getCurrentVersion() and isCurrent should use commit lock.
1,Multiple namespace definitions in CND prevent definition of node type without child nodes
0,Port 80 is needed to run tests
0,remove 1.5 only unit test code that snuck in
1,don't call SegmentInfo.sizeInBytes for the merging segments
0,TaxonomyReader/Writer and their Lucene* implementation
0,speed up automaton seeking in nextString
0,Make CacheEntry use an immutable object to represent cache content 
1,MatchAllDocsQuery.toString(String field) does not honor the javadoc contract
0,Use Apache Tika for text extraction
1,ManagedConnection#cleanup doesn't refresh the session
0,make compoundfilewriter public
0,Contributed utility for determing content type from file type extension
0,Exception root cause is swallowed in various places
1,OpenBitSet#hashCode() may return false for identical sets.
0,Implement jcr-jackrabbit://... repository URIs
0,MultiThreadedConnectionManager Accounting Problems
0,surround test code is incompatible with *Test pattern in test target.
1,InitiatedIndex: CCE on casting NumericField to Field
0,FST serialization and deserialization from plain DataInput/DataOutput streams.
1,Wire produces invalid log skipping zero bytes in certain cases
0,Demo targets for running the demo
0,TwoPhaseCommit interface
1,Query with document order fails when result set size > caching hierarchy manager size
1,add/remove dispatchers from DelegatingObservationDispatcher is not synchronized
0,Prevent logins during repository shutdown
0,how-to deployment models
0,remove _X.fnx
0,spi2davex: use srcWorkspaceName to build srcPath for clone and copy
0,Generify Security API
0,Decouple indexer from Document/Field impls
0,Summer of Code GDATA Server  --Project structure and simple version to start with--
1,SQL2 ISDESCENDANTNODE BooleanQuery#TooManyClauses returns
1,Field names can be wrong for stored fields / term vectors after merging
0,Suggestion regarding NodeImpl and PropertyImpl in jackrabbit.core
1,HttpClient should always override the host of HostConfiguration if an absolute request URI is given
0,Source release files missing the *.pom.template files
0,Allow storing user data when IndexWriter.commit() is called
1,Kerberos cross-realm support is broken
1,"""Socket Closed"" IOException thrown by HttpConnection"
1,NPE in NearSpansUnordered.isPayloadAvailable() 
1,QOM to SQL2 doesn't cast numeric literals
0,add maxtf to fieldinvertstate
0,Distribution of commons classes
0,SQL2 parser: improved error message for ambiguous properties in joins
0,uploading large streams through rmi
0,Registering multiple node types with the same name in a single file must fail
1,PdfTextExtractor does not close temp file in case of an error
0,Update POI dependency to 3.0.2-FINAL
0,Improvements to user management (2)
1,ChainedFilter does not work well in the event of filters in ANDNOT
0,ContentBody doesn't currently have a setMimeType method.
1,Missing 'node removed' event when removing a version
1,MergeThread throws unchecked exceptions from toString()
0,Path should implement Serializable
0,Refactoring of FilteredTermsEnum and MultiTermQuery
0,Allow controllable printing of the hits
0,specialize payload processing from of DocsAndPositionsEnum
1,[PATCH] NullPointerException when using nested SpanOrQuery in SpanNotQuery
1,isCurrent() and getVersion() on an NRT reader are broken
0,Move to jackrabbit.apache.org
0,"contrib/benchmark:  configurable HTML Parser, external classes to path, exhaustive doc maker"
1,JCR-Server: Workspace.restore not mapped correctly
1,BoostingTermQuery.explain() bugs
0,Move JCRWebdavServerServlet to jcr-server and make it abstract
0,There is no way to specify a different auth scheme priority for host and proxy
0,Upgrade to Lucene 2.0
0,Performance improvement: Lazy skipping on proximity file
0,Deprecated AbstractWebdavServlet should be empty and extend new AbstractWebdavServlet
0,implement PERSIST events for the EventJournal
0,Fix IndexCommit hashCode() and equals() to be consistent
0,Speed up repeated TokenStream init
1,OCM:The UUID of the collection elements changes on update.
1,failing Node.lock() might leave inconsistent transient state
0,Improvements to contrib.benchmark for TREC collections
0,Remove dependency to log4j
0,Move contribs/modules away from QueryParser dependency
1,Default proxy set at the client level has no effect
0,[PATCH] LockFactory implementation based on OS native locks (java.nio.*)
0,better diagnostics when version storage is broken
0,TCK: ImpersonateTest#testImpersonate should allow LoginException
0,Add a filter returning all document without a value in a field
1,Spellchecker's dictionary iterator misbehaves
0,Add VERBOSE to LuceneTestCase and LuceneTestCaseJ4
0,Scorer.skipTo(current) remains on current for some scorers
0,Remove some synchronization on CachingNamespaceResolver
1,"XPath relative path support missing for ""is null"" and ""is not null"""
0,Provide More of Lucene For Maven
1,"ChunkedInputStream broken (2 bugs + fixes, 1 suggestion)"
0,refactor consistency checks in BundleDBPersistenceManager into a standalone class that could be re-used for other PMs
0,Index Splitter
0,A tokenfilter to decompose compound words
0,Wrap IllegalArgumentException from UUID when bad ID passed to Session.getNodeByUUID
0,TCK vs available property types
0,Documentation on SingleClientConnManager(SchemeRegistry schreg) constructor is wrong
0,Avoid item state reads during Session.logout()
0,Namespace handling in AbstractSession should be synchronized
0,Build should enable unchecked warnings in javac
0,make it possible to use searchermanager with distributed stats
1,Checking of stale connections is broken
0,LayeredSchemeSocketFactory.createLayeredSocket() should have access to HttpParams
1,HttpClient 4.1 ignores request retry handler and stops retrying when a read timeout is followed by a connection refusal
0,Support for single-workspace repositories
1,WorkspaceInfo.dispose() does not deregister from obs dispatcher
1,JCR2SPI NamespaceRegistryImpl.unregisterNamespace passes prefix to storage when uri is expected
0,"Javadoc in jackrabbit-jcr-rmi is missing an ending "">"" "
0,"Add some ligatures (ff, fi, fl, ft, st) to ISOLatin1AccentFilter"
0,Implement a backup tool
0,equals and hashCode implementation in org.apache.lucene.search.* package
0,Catch exceptions in Threads created by JUnit tasks
0,warning: unmappable character for encoding UTF8
0,Optimize PhraseQuery
1,NPE when copying nodes with Workspace.copy()
1,JCR-2523 break the transaction handling in container managed environment
0,Typo in message logged upon startup when repository is already in use
1,Missing synchronization in InternalVersionHistoryImpl
0,"when tests fail, sometimes the testmethod in 'reproduce with' is null"
1,Don't commit an empty segments_N when IW is opened with create=true
1,FSDirectory.openFile(String) causes ClassCastException
0,PersistenceManager sanity check
0,single norm file still uses up descriptors
0,Jcr2Spi: Unneeded call to getPropertyInfo upon creating a new NodeState
0,Highlighter should try and use maxDocCharsToAnalyze in WeightedSpanTermExtractor when adding a new field to MemoryIndex as well as when using CachingTokenStream
1,IndexReader.clone can leave files open
1,trunk TestRollingUpdates.testRollingUpdates seed failure
0,New JcrUtils utility methods
0,variables should be accessed through getters
0,contrib intelligent Analyzer for Chinese
1,Overwriting a reference property with different type corrupts rep
0,Typos in MultiThreadedHttpConnectionManager
0,Fold AuthSSLProtocolSocketFactory into HttpClient proper
0,add svn ignores for eclipse artifacts
0,Standardize on a common mocking framework (either EasyMock or Mockito)
0,FieldsInfo uses deprecated API
1,"After RepositoryImpl instance has been created and shut down, some classes cannot be unloaded"
1,Missing support for lock timeout and ownerHint in jcr-server
0,indexwriter creates unwanted termvector info
0,TSCCM code cleanup
0,TRStringDistance uses way too much memory (with patch)
0,"need members of MultipartRequestEntity to be ""protected"" instead of ""private"" to make it extendable for multipart/related"
0,"optimize spanfirstquery, spanpositionrangequery"
0,Add new top-level projects to the building documentation
0,improve performance of contrib/TestCompoundWordTokenFilter
0,isValid should be invoked after analyze rather than before it so it can validate the output of analyze
0,Sessions are not logged out in case of exceptions
1,ConcurrentScheduleManager.addMyself() has wrong inted
0,Support SortedSource in MultiDocValues
0,FastVectorHighlighter: add a FragmentBuilder to return entire field contents
1,[PATCH] DbDataStore: Make sure streams are closed
1,FrenchAnalyzer's tokenStream method does not honour the contract of Analyzer
0,Add a serializing content handler
0,improved compound file handling
0,DirectoryIndexReader finalize() holding TermInfosReader longer than necessary
0,introduce HttpRoutePlanner interface
0,Wrong trailing index calculation in PatternReplaceCharFilter
0,Include to jackrabbit-jcr-rmi and jackrabbit-jcr-servlet in main trunk
0,[PATCH] Javadoc correction for Scorer.java
0,Make StopFilter.enablePositionIncrements explicit
0,repository.xml DTD doesn't allow <DataStore> element
0,re-sync client with changes in core alpha6 snapshot
1,Bugs in org.apache.lucene.index.TermVectorsReader.clone()
0,typos on FAQ
0,Contributing a High-performance single-document main memory Apache Lucene fulltext search index.
1,Deadlock caused by versioning operations within transaction
0,"Test failures when running ""mvn cobertura:check"""
0,Rethink LocalizedTestCaseRunner with JUnit 4 - Clover OOM
1,URIResolverImpl: use of bitwise instead of logical AND operator
0,User configurable cookie policy
0,FST.BYTE2 should save as fixed 2 byte not as vInt
0,WriteLineDocTask should write gzip/bzip2/txt according to the extension of specified output file name
1,Merging implemented by codecs must catch aborted merges
0,Misleading exception message when re-index fails
0,Per socket SOCKS proxies
0,MockDirectoryWrapper should track open file handles of IndexOutput too
0,Analysis for Irish
0,Rename BaseMultiReader class to BaseCompositeReader and make public
0,Provide Programmatic Access to CheckIndex
0,SQL Server support in clustering module
1,Deadlock in DBCP when accessing node
1,Cookie.parse exception when parsing expiry date in single quotes
0,Create a sample search page
1,getAllLinearVersions does not return the base version
1,WorkspaceImpl.dispose() might cause ClassNotFoundException
0,Modify confusing javadoc for queryNorm
1,Cluster revision entries should be retrieved in order
0,Access to version history results in reading all versions of versionable node
1,Request/Response race condition when doing multiple requests on the same connection.
0,Allow overriding the specification version in MANIFEST.MF
1,DataStore.close() is never called
1,"If you hit the ""max term prefix"" warning when indexing, it never goes away"
0,XSLT pretty-printer for JCR document view export files
0,[OCM] rename o.a.j.ocm.persistence.PersistenceManager to avoid confusion with core component
0,Adding a custom location header extractor method for RedirectStrategy.
0,"Fix pom.xml in jackrabbit core (small fix, big return)"
1,JCR2SPI: VersionManagerImpl.getVersionableNodeEntry uses toString() rather than getString() to obtain property value
1,TestNRTManager hang
0,"Make ""ant -projecthelp"" show the javadocs and docs targets as well"
0,Ensure the features.html and index.html adequately give httpclient enough credit
0,GData Server IndexComponent
0,SPI POM improvements
0,Add Japanese filter to replace term attribute with readings
0,Change all multi-term querys so that they extend MultiTermQuery and allow for a constant score mode
0,Speedup Startup
1,TestAddIndexes reproducible test failure on turnk
0,Allow similarity to encode norms other than a single byte
1,ArrayStoreException while reregistering existing node types
1,There are a few binary search implmentations in lucene that suffer from a now well known overflow bug
1,corrupted paths after moving nodes
0,Improve reliability of canAddMixin
0,Missing log4j.properties file
0,Replace deprecated TermAttribute by new CharTermAttribute
0,Use NativeFSLockFactory as default for new API (direct ctors & FSDir.open)
0,Configurable actions upon authorizable creation and removal
0,Speedup CharArraySet if set is empty
0,Add Bundle Persistence Managers
0,Include generated website in the distribution
0,Each TransactionContext creates new thread
1,Deadlocks in ConcurrentVersioningWithTransactionsTest
1,SpanOrQuery skipTo() doesn't always move forwards
1,TestIndexWriterOnDiskFull.testAddIndexOnDiskFull fails with java.lang.IllegalStateException: CFS has pending open files 
0,Some Workspace tests require a second workspace
1,Security issue - DigestScheme uses constant nonce count value
1,ISOLatin1AccentFilter discards position increments of filtered terms
1,KeywordTokenizer does not set start/end offset of the Token it produces
0,Update slf4j
1,JCR-SQL2 : no count when WHERE clause is provided
0,Factor merge policy out of IndexWriter
0,Implementation of Delete method
1,spi2dav: Accessing moved referenceble nodes results in PathNotFoundException
1,XPath QueryFormat may produce malformed XPath statement
1,Setting Query.setOffset() passed the results total returns negative getSize() instead of zero
0,broken test in AddEventListener
0,[PATCH] Extension to binary Fields that allows fixed byte buffer
0,Ant contrib test can fail if there is a space in path to lucene project
0,New feature rich higlighter for Lucene.
1,Deprecated Serializer does not properly delegate method calls.
1,"The ""jackrabbit-pool-"" thread prevents the process from stopping"
0,Configurable Similarity
1,IllegalStateException: Authentication state already initialized
1,The getOutputStream of the MemoryFileSystem class can replace a folder with a newly created file
1,PropertyValue constraint fails with implicit selectorName using JCR-SQL2
0,Add simple benchmarking tools for jcr2spi read performance
1,NullPointerException when using HttpHead and Request/Response interceptors
1,Incorrect excerpt for index aggregates
1,Two or more writers over NFS can cause index corruption
0,"Similarity can only be set per index, but I may want to adjust scoring behaviour at a field level"
1,OutOfMemory problem: HandleMonitor does not release closed input streams
0,AccessControlImporter does not import repo level ac content
0,Avoid ${project.version} in dependencies
0,Replace license headers with new policy text
0,Optimize copies between IndexInput and Output
0,FST apis out of sync between trunk/3.x
1,Range queries fail on large repositories
0,Use POIExtractor wherever possible
1,NPE in ObservationManagerImpl.getRegisteredEventListeners() during shutdown after broken startup
0,Performance improvement for TermInfosReader
1,Missing sync in IndexWriter.addIndexes(IndexReader[])
1,Hop 0 sample app doesn't exit because of on-daemon thread pool-1-thread-1
0,Grouping module should allow subclasses to set the group key per document
1,FALSE predicate always returns true
0,Nuke SpanFilters and CachingSpanFilter (maybe move to sandbox)
0,SimilarityDelegator is missing a delegating scorePayload() method
0,Return bind variable names on RepositoryService.checkQueryStatement()
0,Data store garbage collection: ScanEventListener not working
1,PulsingTermState.clone leaks memory
0,Automatic upgrade to 2.0
1,Deadlock  on concurrent read & transactional write operations
0,Remove JDOM dependency
0,Add n-gram tokenizers to contrib/analyzers
0,Add a method public boolean hasNodeType(String name) in NodeTypeManagerImpl
0,'ant javacc' in root project should also properly create contrib/queryparser Java files
0,Improve Javadoc
0,Upgrade to Maven 2
1,IOUtils - getCreated(...) - SimpleDateFormat is not threadsafe
0,RAMDirectory implements Serializable
0,add spanquery support for all multitermqueries
1,SnowballFilter loses token position offset
0,Split up IndexInput and IndexOutput into DataInput and DataOutput
1,Cookie.java hashCode method violates contract
0,Implement a way to override or resolve DNS entries defined in the OS
0,test cases relying on Node.equals()
1,Concurrent add/remove child node operations in a cluster may corrupt repository.
0,Litmus prophighunicode test failure on JRE 1.5
1,CachingWrapperFilter throws NPE when Filter.getDocIdSet() returns null
0,Improvement to MultiValueCollectionConverterImpl to Map collections with element class Object.class
1,TestAddIndexes#testAddIndexesWithThreads fails on Realtime
0,Explicit management of public API
0,[patch] Support for digest auth MD5-sess
0,Add a new TestBackwardsCompatibility index for flex backwards (a 3.0 one with also numeric fields)
0,hashCode improvements
1,[httpclient] Incorrect credentials loop infinitely
0,[JCR-RMI] Have ClientItem.isSame throw RepositoryException
0,JSR 283 Query
1,WeightedSpanTermExtractor incorrectly treats the same terms occurring in different query types
1,upgrade icu jar to 4.8.1.1 / remove lucenetestcase hack
1,"When reopen returns a new IndexReader, both IndexReaders may now control the lifecycle of the underlying Directory which is managed by reference counting"
0,Add support to provide custom classloader for class instantiation from configuration
0,Reusable Repository access and bind servlets
1,Wrong implementation of DocIdSetIterator.advance 
0,Add parser callback to GQL
0,provide a (relatively) simple way to disable anonymous access to the security workspace
0,AbstractRepositoryService should be able to handle GuestCredentials
0,IndexReader.listCommits should return a List and not an abstract Collection
1,toString() causes StackOverflowError
0,reorganize xdocs and website
1,Indexing configuration not refreshed after node type registration
1,Invalid behavior of StandardTokenizerImpl
0,TestExcetions never run
1,Static variables need to be final (or access should be synchronised):
1,IndexReader overwrites future commits when you open it on a past commit
0,add db connection autoConnect for BundleDbPersistenceManager.
0,Node type documentation tool (NTDoc)
0,Replace TrackingInpuStream with Commons IO
1,Background text extraction not possible when supportHighlighting is set true
1,Typo in the DeltaVConstants class in constant XML_CHECKOUT_CHECKIN value
0,Add a variable-sized int block codec
0,investigate solr test failures using flex
0,BaseTestRangeFilter can be extremely slow
1,Repository lock file is not removed on shutdown
1,Duplicate key in DatabasePersistenceManager
1,"Unable to create repository using jackrabbit-webapp because a directory called ""jackrabbit"" already exists"
0,Minor typo in org.apache.commons.httpclient.Wire 2.0-rc1
0,jcr-commons: add cnd writer functionality
0,"The Field ctors that take byte[] shouldn't take Store, since it must be YES"
0,increase maxmemory for unit tests
1,"[PATCH] Error in GermanStemmer.java,v 1.11"
0,dists include analyzer contrib in src dist but not binary dist
0,BlockJoinQuery/Collector
1,SpellChecker file descriptor leak - no way to close the IndexSearcher used by SpellChecker internally
0,Implement RepositoryFactory in jcr2dav
0,"URI class constructors need revision, optimization"
0,Changes.html generation improvements
0,XML text extraction in Jackrabbit 1.x accesses external resources
1,Intermittent thread safety issue with EnwikiDocMaker
0,Some improvements to contrib/benchmark
0,Upgrade to Tika 0.6 and PDFBox 1.0.0
0,Remove unused (and untested) methods from ReaderUtil that are also veeeeery ineffective
0,[PATCH] Allow RepositoryAccessServlet to get the Repository from a ServletContext attribute
0,Add customizable filtering to GQL
0,outdated information in Analyzer javadoc
1,CheckIndex incorrectly sees deletes as index corruption
1,"TestFSTs.testRandomWords throws AIOBE when ""verbose""=true"
1,ArrayIndexOutOfBoundsException during indexing
1,Persistence data of versioning not cleaned up correctly
1,ClassCastException when updating properties using WebDAV
0,Improve how ConcurrentMergeScheduler handles too-many-merges case
0,Publish the jackrabbit-ocm DTD
1,webapp doesn't compile (use of enum keyword)
0,HttpClient OSGi Export-Package doesn't specify version
0,waitForResponse is using busy wait
1,jcr2spi: Unprocessed ItemInfos call to RepositoryService#getItemInfos
0,SPI: Get rid of unused method ItemInfo.getParentId()
0,Improve reading of cached UUID for given document number
0,Parallelize Tests
0,review TSCCM for spurious wakeups
1,Creating and saving a mix:versionable node creates two VersionHistory nodes
0,Improve FileRevision extensibility
1,CJKTokenizer convert   HALFWIDTH_AND_FULLWIDTH_FORMS wrong
1,UserManager: concurrent user creation using same intermediate path fails
0,Add WaitForMergesTask
0,Set source and output encoding in POMs
0,Bundle cache is not cleared when *BundlePersistenceManager is closed
0,Setting CONNECTION_TIMEOUT and SO_TIMEOUT on a per-method basis
0,tck doesn't compile (use of enum keyword)
1,Workspace.clone throws ItemNotFoundException on a referenceable node with children
0,Remove (deprecated) ExtendedFieldCache and Auto/Custom caches and lot's of deprecated sort logic
1,Select * does not return declared properties of node type in FROM clause
0,the demo application does not work as of 3.0
0,Better name and path factory exception messages
1,NPE in OpenOfficeTextExtractor
0,DocValues cleanup: constructor & getInnerArray()
0,Add Payload retrieval to Spans
0,AccessControlManager#getApplicablePolicy should check for colliding rep:policy node
1,CheckIndex overstates how many fields have norms enabled
0,HostConfiguration handling requires cleanup
0,Demo and contrib jars should contain NOTICE.TXT and LICENSE.TXT
1,CustomScoreQuery calls weight() where it should call createWeight()
0,Backport FilteredQuery/IndexSearcher changes to 3.x: Remove filter logic from IndexSearcher and delegate to FilteredQuery
0,[PATCH] Remove Stutter in NodeState
1,BitVector.isSparse is sometimes wrong
0,Calls to SegmentInfos.message should be wrapped w/ infoStream != null checks
0,move o.a.l.index.codecs.* -> o.a.l.codecs.*
0,SegmentInfos shouldn't blindly increment version on commit
0,Build fails on system without X
0,Review test cases and cross check with 1.0 specification
1,GData-server storage fix activation depth
1,Analysis back compat break
0,Lucene requires ant 1.6?
0,Javadoc mistake in SegmentMerger
1,3.x indexes have the wrong normType set in fieldinfos
0,Deprecate NamespaceListener and AbstractNamespaceResolver
0,Text Search Syntax Deviates from Spec
1,SessionItemStateManager.getIdOfRootTransientNodeState() may cause NPE
1,fix some more locale problems in lucene/solr
0,"Remove rest of analysis deprecations (Token, CharacterCache)"
1,JCR2SPI: several broken equals() comparisons
0,Explore streaming Viterbi search in Kuromoji
0,Cleanup some unused and unnecessary code
1,"TrecContentSource should use a fixed encoding, rather than system dependent"
1,Versioned node importXML fails
0,Current implementation of fuzzy and wildcard queries inappropriately implemented as Boolean query rewrites
0,File Formats Documentation is not correct for Term Vectors
1,EasyX509TrustManager no longer checks cert expiry
0,"Build with JDK 1.4, get many javadoc warnings"
0,Reduce calls to RepositoryService.getRepositoryDescriptors()
1,custom sort broken if IS uses executorservice
0,configurable MultiTermQuery TopTermsScoringBooleanRewrite pq size
1,DEFAULT_HEADERS not added to subsequent requests
1,Search with Filter does not work!
0,Make MMapDirectory.MAX_BBUF user configureable to support chunking the index files in smaller parts
0,Consolidate compare behaviour for Value(s) and Comparable(s)
0,exceptions from other threads in beforeclass/etc do not fail the test
0,Avoid INFINITE RECURSION when Object Model has cycles.
0,Provide query support  for WEAKREFERENCE reverse lookup
1,Cluster sync not always done when calling session.refresh(..)
0,Separate NOTICEs and LICENSEs for binary and source packages
0,most tests should use MockRAMDirectory not RAMDirectory
0,TransientRepository: application doesn't exit quickly
0,spi2dav Improve performance for large binary properties
0,Expose directory on IndexReader
0,Basic refactoring of DocumentsWriter
1,Can not instantiate lucene Analyzer in SearchIndex
0,Add accessor for parent to NodeInfoBuilder/PropertyInfoBuilder
0,"Spatial uses java util logging that causes needless minor work (multiple string concat, a method call) due to not checking log level"
0,Move *.log files to target/
0,Change visibility of getComparator method in SortField from protected to public
1,"Token of  """" returns in CJKTokenizer + new TestCJKTokenizer"
