label,summarydescription
0,"2.1 Locking documentation in ""Apache Lucene - Index File Formats"" section ""6.2 Lock File"" out dated"
0,Dependency URL broken for commons-logging
0,Discovery of privileges of any set of Principals
0,make it easier to access default stopwords for language analyzers
0,re-sync client with changes in core alpha6 snapshot
0,Cleanup some unused and unnecessary code
0,RAMDirectory not Serializable
0,Add optional state attribute to managed client connections
0,Extend Codec to handle also stored fields and term vectors
0,Backport FSTs to 3.x
0,Open access modifier for RepositoryImpl.doShutdown()
0,Merge jcr-benchmark into the performance test suite
0,Access to SO_TIMEOUT for open connections
0,"Node.setProperty(String, ...) implementation not according to the specification"
0,[PATCH] more verbose exception messages (BatchedItemOperations)
0,add getFinalOffset() to TokenStream
0,A new Greek Analyzer for Lucene
0,MMapDirectory speedups
0,HTTPClient per default relentlessly spams to stderr
0,Invert IR.getDelDocs -> IR.getLiveDocs
0,JCR2SPI: remove duplicate item states
0,avoid converting property values to strings
0,Improved Payloads API
0,QueryManagerImpl hardwires supported query languages
0,contrib intelligent Analyzer for Chinese
0,Correct copy-paste victim Comment
0,changes-to-html: better handling of bulleted lists in CHANGES.txt
0,IndexWriter.close(false) does not actually stop background merge threads
0,trappy ignoreCase behavior with StopFilter/ignoreCase
0,[PATCH] Contribution: A QueryParser which passes wildcard and prefix queries to analyzer
0,Rewrite TrieRange to use MultiTermQuery
0,Support for OpenOffice text extraction
0,Unit tests for persistence managers
0,JCA project tests assume Windows paths
0,Make MultiThreadedHttpConnectionManager defaults public statics.
0,Searchability settings in PropertyDefinition
0,Promote ItemInfo builder classes from GetItemsTest to top level classes
0,Cleanup use of EncodingUtil and HttpConstants
0,wire logger skips empty line
0,https should check CN of x509 cert
0,Javadoc improvements for Payload class
0,fix or deprecate TermsEnum.skipTo
0,better handling of files inside/outside CFS by codec
0,Change all multi-term querys so that they extend MultiTermQuery and allow for a constant score mode
0,Handle Returning Null consistantly
0,Add unsigned packed int impls in oal.util
0,"Performance improvement for merging stored, compressed fields"
0,SnowballAnalyzer has a link to net.sf (a package that is empty and needs to be removed).
0,NullPointerException when temporary directory not readable
0,WebdavResponseImpl should cache TransformerFactory
0,Port 80 is needed to run tests
0,Add javadoc notes about ICUCollationKeyFilter's advantages over CollationKeyFilter
0,standard codec's terms dict seek should only scan if new term is in same index block
0,All spatial contrib shape classes implement equals but not hashCode
0,"[PATCH] ant-task ""javadocs-all"" fails with OutOfMemoryError"
0,Setting different MAX_HOST_CONNECTION values per host using a single MultiThreadedHttpConnectionManager
0,Some typos in the English Manual
0,Replace TrackingInpuStream with Commons IO
0,"Spellchecker ""Suggest Mode"" Support"
0,PropertyReadMethodsTest should also work on NAME property
0,"Add System.getProperty(""tempDir"") as final static to LuceneTestCase(J4)"
0,TCK: SetValueDateTest compares Calendar objects
0,Graduate appendingcodec from contrib/misc
0,Optimize TermsEnum.seek when caller doesn't need next term
0,The native FS lock used in test-framework's o.a.l.util.LuceneJUnitResultFormatter prohibits testing on a multi-user system
0,Allow basic regexp in namespace prefix of index-rule
0,Add utitily class to manage NRT reopening
0,"In AbstractImportXmlTest, a bug in getUnusedUri() causes URI length to grow too quickly, causing test to fail when using ORM-PM"
0,Registering multiple node types with the same name in a single file must fail
0,DirectoryIndexReader finalize() holding TermInfosReader longer than necessary
0,[patch] better support gcj compilation
0,Create jackrabbit-api(.jar) and the respective jackrabbit-rmi extensions
0,"Compressed fields should be ""externalized"" (from Fields into Document)"
0,Index sorter
0,FieldCache rewrite method for MultiTermQueries
0,remove MoreLikeThis's default analyzer
0,Change default Directory impl on 64bit linux to MMap
0,Lazy initialize ItemDefinition
0,Supplementary Character Handling in CharTokenizer
0,Jackrabbit utilities
0,Add memory based bundle store
0,Document SINGLE_COOKIE_HEADER param in the cookie guide
0,Alternative depth-based DOT layout ordering in FST's Utils
0,Support for passing an SSLContext to the SSLSocketFactory of HttpClient
0,New method to add an array of parameters to PostMethod
0,Add UserManager.createGroup(String groupID) method
0,Jar manifest should not contain ${user.name} of the person building
0,Per socket SOCKS proxies
0,All Analysis Consumers should use reusableTokenStream
0,XMLIndexFilter should index the attributes
0,NodeStateMerger.merge should abort if the primary type of the 2 states to be compare are not the same
0,Add simple query method to ObjectContentManager
0,Allow query results with unknown size
0,[HttpClient] Authenticator() - ability to perform alternate authentication
0,NodeTypeRegistry could auto-subtype from nt:base
0,hashCode improvements
0,Provide fail-over for multi-home remote servers (if one server in a farm goes down)
0,Directory createOutput and openInput should take an IOContext
0,Move NoDeletionPolicy from benchmark to core
0,CachingHttpClient should have similar behavior as AbstractHttpClient when executing with ResponseHandler
0,singletermsenum
0,Optimize concurrent queries
0,3.0 not compile-time compatible with 2.0 library usage
0,WikipediaTokenizer
0,"don't download/extract 20,000 files when doing the build"
0,Lucene requires ant 1.6?
0,"drop java 5 ""support"""
0,Upgrade all default socket factories to use SO_REUSEADDR parameter
0,org.apache.http.impl.client.cache.memcached.MemcachedHttpCacheStorage should allow client to specify custom prefix string for keys
0,"AttributeSource's methods for accessing attributes should be final, else its easy to corrupt the internal states"
0,Rename OriginalQueryParserHelper
0,remove dependencies of XPathQueryBuilder on core Jackrabbit code
0,Optimize usage of norms
0,Data store garbage collection
0,Performance improvement for TermInfosReader
0,PayloadTermQuery refers to a deprecated documentation for redirection 
0,Add new top-level projects to the building documentation
0,Add benchmark task for FastVectorHighlighter
0,ChildNodeEntriesImpl.update logs incorrect errors
0,Connection timeout logic redesign
0,improve documentation of SPI Batch addProperty
0,httpClient does not support installation of different SSLSocketFactory
0,Eliminate class HostConfiguration
0,Can't use proxy server with https
0,Occur incompletely implemented for remote use.
0,broken test in AddEventListener
0,IndexWriter#addIndexesNoOptimize has redundent try/catch
0,Codec is not consistently passed in internal API
0,Set default precisionStep for NumericField and NumericRangeFilter
0,SPI-commons:  QValueTest.testDateValueEquality2 fails due to changes made with JCR-1018
0,explore using automaton for fuzzyquery
0,Analysis package calls Java 1.5 API
0,Incomplete lucene-core-1.9.1 in Maven2 repository
0,Pass ClientConnectionManager to DefaultHttpClient constructor
0,"contrib/memory: PatternAnalyzerTest is a very, very, VERY, bad unit test"
0,SPI: Introduce NodeInfo.getChildInfos()
0,Move FilterIterator and SizedIterator from package flat to package iterator
0,should allow receiving secure cookies from non-secure chanel
0,Improve logging in LazyItemIterator#prefetchNext 
0,Avoid creation of more than one jackrabbit instance with the same configuration
0,GData - Server wrong commit does not build
0,Fine grained locking in SharedItemStateManager
0,"JCR Test for Adding Node Type Tests That Abstract Nodes Can Be Added as Children, contrary to JCR 2.0 specification"
0,switch appendingcodec to use appending blocktree
0,"Core: Misleading method naming with Workspace and Session (move283, copy283, clone283)"
0,bulk postings should be codec private
0,Absorb NIOFSDirectory into FSDirectory
0,A Property and a Node Can Have the Same Name 
0,make spi query code compatible with JCR 2.0
0,Publish the jackrabbit-ocm DTD
0,Make Lucene - Java 1.9.1 Available in Maven2 repository in iBibilio.org
0,Refactor RewriteMethods out of MultiTermQuery
0,Provide an convenience AttributeFactory that implements all default attributes with Token
0,Change default value for respectDocumentOrder
0,Move 'good' contrib/queries classes to Queries module
0,WordListLoader.java should be able to read stopwords from a Reader
0,Add search timeout support to Lucene
0,Enable access to the freq information in a Query's sub-scorers
0,Collapse Searcher/Searchable/IndexSearcher; remove contrib/remote; merge PMS into IndexSearcher
0,Remove unnecessary memory barriers in DWPT
0,allow AbstractFileSystemTest.getFileSystem to throw an Exception
0,Create resource sensitive cache for item states
0,Add a ContextAwareAuthScheme that has access to the HttpContext in the authenticate method
0,Reduce usage of String.intern()
0,Remove SortField.AUTO
0,Remove redundant RepositoryService.executeQuery() method 
0,Add set/getLocalAddress methods to HostConfiguration
0,CoordConstrainedBooleanQuery + QueryParser support
0,Move Content-Type to the RequestEntity
0,The cluster syncDelay attribute is milliseconds
0,Source release files missing the *.pom.template files
0,"add Token.setTermText(), remove final"
0,Exception when missing namespace in CND file should have clearer message
0,make Query.createWeight public (or add back Query.createQueryWeight())
0,OracleDatabaseJournal should assume Oracle defaults
0,Make BooleanWeight and DisjunctionMaxWeight protected
0,JackrabbitParser and tika 0.7 parser
0,Not getting random-seed/reproduce-with if a test fails from another thread
0,"OperandEvaluator should be able to handle Nodes as well, not just Rows"
0,Add missing license headers
0,System Reqs page should be release specific
0,Limit fields read from index
0,Support for NTLM authentication
0,Re-index fails on corrupt bundle
0,Improve indexing performance by increasing internal buffer sizes
0,Eliminate unnecessary uses of Hashtable and Vector
0,test case (TCK) maintenance for JCR 2.0
0,jUnit test-cases: success of some DocumentViewImportTest tests depends on Xerxes version being used
0,Hindi Analyzer
0,Allow storing user data when IndexWriter.commit() is called
0,improve automaton performance by running on byte[]
0,Change contrib QP API that uses CharSequence as string identifier
0,"More clarification, improvements and correct behaviour of backwards tests"
0,Make Token.DEFAULT_TYPE public
0,Add contrib libs to classpath for javadoc
0,[PATCH] Remove Stutter in NodeState
0,Use Apache Tika for text extraction
0,TestNLS fails with ja locale
0,refactoring of DavSession acquisition in jcr-server
0,Un-deprecate QueryParser and remove documentation that says it will be replaced in 3.0
0,Performance tuning
0,Merge CharTermAttribute and deprecations to stable
0,Make BaseTokenStreamTestCase a bit more evil
0,URI.parseUriReference treats strings with leading ':' as absolute URIs with zero-length scheme
0,SpanQueryFilter addition
0,Refactor the Mapper & DescriptotReader classes
0,Log at debug level rather that info in CacheManager
0,building trunk  fails with javacc plugin version 2.2
0,stackable parameters
0,Fix rawtypes warnings for Java 7 compiler
0,Incorrect license headers in multiple components
0,SPI: improve description of locking methods on RepositoryService
0,Remove/Uncommit SegmentingTokenizerBase
0,Benchmark: Improve transparency of test results
0,Buffered I/O in IndexInfos
0,Realm from authentication challenge unavailable
0,"Update dependency versions for commons-collections, slf4j and derby"
0,"Add ""tokenize documents only"" task to contrib/benchmark"
0,UserManagement: membership cache default size too small
0,have jackrabbit-core produce a test jar
0,Chunked transfer encoding not isolated from application.
0,BrowserCompatHostnameVerifier and StrictHostnameVerifier should handle wildcards in SSL certificates better
0,XMLReader logs fatal error to system out
0,Index File Format - Example for frequency file .frq is wrong
0,Small speedups to DocumentsWriter's quickSort
0,benchmark tests always fail on windows because directory cannot be removed
0,Random Failure TestSizeBoundedOptimize#testFirstSegmentTooLarge
0,change jdk & icu collation to use byte[]
0,Add a filter returning all document without a value in a field
0,More Fine grained Permission Flags
0,Optimization for IndexWriter.addIndexes()
0,"move JDK collation to core, ICU collation to ICU contrib"
0,EnwikiConentSource does not work with parallel tasks
0,Fix Hits deprecation notice
0,Add HTMLStripReader and WordDelimiterFilter from SOLR
0,"maxDoc should be explicitly stored in the index, not derived from file length"
0,Consolidate type safe wrappers for commons-collection classes
0,Revert subsequent token-node updates (tentatively introduced)
0,Stored-only fields automatically enable norms and tf when added to document
0,"if the build fails to download JARs for contrib/db, just skip its tests"
0,"Tests using Version.LUCENE_CURRENT will produce problems in backwards branch, when development for 3.2 starts"
0,JCR2SPI does not provide actual size on RangeIterator.getSize()
0,ms-sql tablespace support for FileSystem and PersistenceManager
0,Need stopwords and stoptags lists for default Japanese configuration
0,Improve the use of isDeleted in the indexing code
0,Implement caching mechanism for ItemInfo batches
0,No way to get the requestBody out of a PostMethod or use if extending class
0,Implement Query.getBindVariableNames()
0,Simplify NRTManager
0,Making Term Vectors more accessible
0,TCK: NodeOrderableChildNodesTest tests node order even if node type doesn't support child node ordering
0,don't spawn thread statically in FSDirectory on Mac OS X
0,Add configuration options for search manager
0,Remove System.out left in SpanHighlighter code
0,o.a.j.webdav.jcr.DavResourceFactoryImpl#createResource creates VersionControlledResource instances regardless of mix:versionable status
0,Enable setting the terms index divisor used by IndexWriter whenever it opens internal readers
0,Add shutdown method to SimpleHttpConnectionManager
0,TermAttribute.termLength() optimization
0,Document is partially indexed on an unhandled exception
0,Change MergePolicy & MergeScheduler to be abstract base classes instead of an interfaces
0,Run 'test-tag' in nightly build
0,Add insertWithOverflow to PriorityQueue
0,allow specifying -Dbootclasspath for javac/javadocs
1,NodeReferences are lost when deleting and setting the same reference in the same save() cycle
1,Bundle persistence name index not case-sensitive in MySQL and MS SQL
1,Preemtive Auth fails whithout credentials
1,System view export truncates carriage return
1,VersionManagerImplRestore internalRestoreFrozen method has identity versus equals bug
1,"In JCAConnectionRequestInfo, equals() and hashCode() implementations are inconsistent"
1,consistency check fails with derbypm if bundle size exceeds 32k
1,Cluster Journal directory should be created automatically
1,Use of Multi-Args URI Causes URI-Rewriting to improperly unescape characters
1,NodeTypeDef depends on supertype ordering
1,Scorer.skipTo() does not initialize hits
1,new QueryParser fails to set AUTO REWRITE for multi-term queries
1,Transient Repository cannot be used more than once when configured with DataSources
1,"addIndexesNoOptimize intermittantly throws incorrect ""segment exists in external directory..."" exception"
1,"DocValues merging is not associative, leading to different results depending upon how merges execute"
1,FieldCache.getStringIndex should not throw exception if term count exceeds doc count
1,Cannot version the root node
1,LockMethod.getResponseAsLockDiscovery() fails when status==201 
1,HttpConnection isOpen flag concurrency problem
1,XML import using MacOS X WebDAV client does not work
1,New LaxRedirectStrategy class should probably call the super method first.
1,If indexwriter hits a non-ioexception from indexExists it leaks a write.lock
1,WorkspaceImporter throws exception
1,JNDI Referencable Issues
1,fix assertions/checks that use File.length() to use getFilePointer()
1,"Database connection leak with DBCP, MySQL, and Observers"
1,ShingleFilter skips over trie-shingles if outputUnigram is set to false
1,Redirect to a relative URL fails
1,The deprecated constructor of BooleanClause does not set new state
1,BoostingTermQuery's explanation should be marked as Match even if the payload part negated or zero'ed it
1,Query index not in sync with workspace
1,Fix small perf issues with String/TermOrdValComparator
1,SpanRegexQuery and SpanNearQuery is not working with MultiSearcher
1,/contrib/orm-persistence/ OJBPersistenceManager
1,Mixin type loss
1,Lucene queries are not properly rewritten
1,Deleting docs of all returned Hits during search causes ArrayIndexOutOfBoundsException
1,SSLSocketFactory.createSSLContext does not process trust store
1,TestStressNRT failures (reproducible)
1,ConcurrentModificationException during registration of nodetypes
1,SearchWithSortTask ignores sorting by Doc
1,TestIndexWriter.testBackgroundOptimize fails with too many open files
1,AbstractJournal doesn't create deep paths for revision files
1,DocumentViewExportVisitor class incorrectly handles XML escaping for element names
1,"SQL parser chokes on prefixes containing a ""-"" character"
1,NullpointerException in SessionItemStateManager
1,"Preemptive Authorization parameter initialization incorrect, causes preemptive auth not to work"
1,remove IndexInput.copyBuf
1,Error while restoring OPV=Version childnodes (Restore of root version not allowed)
1,SSL connections cannot be established using the IP address
1,Destination URI should be normalized
1,SpanScorer does not respect ConstantScoreRangeQuery setting
1,close() throws incorrect IllegalStateEx after IndexWriter hit an OOME when autoCommit is true
1,Item.isSame() may return true for 2 nodes from different workspaces.
1,OracleFileSystem can't handle empty files
1,FixedIntBlockIndexInput.Reader does not initialise 'pending' int array
1,".war distribution should be configurable, prompting you to setup JNDI with the Repository Home and Config locations."
1,TCK: Test root path not escaped when used in XPath queries
1,Multithreading issue with versioning
1,NPE w/ AbstractPoolEntry.open
1,Merging between workspaces fails
1,HttpConnection.isResponseAvailable() calls setSoTimeout() but does not catch IOException
1,Bundle persistence managers node id key store/load is not symertric on MySql causing NoSuchItemState Exceptions 
1,AttributeSource can have an invalid computed state
1,Intermittent failure in TestFieldCacheTermsFilter.testMissingTerms
1,BooleanQuery.hashCode and equals ignore isCoordDisabled
1,some valid email address characters not correctly recognized
1,SPI: Description of Path.isDescendantOf(Path) 
1,NullPointerException on DelegatingObservationDispatcher cause by parameter null on call : createEventStateCollection(null)
1,method.getURI()  returns escaped URIs but it shouldn't
1,RepositoryImpl.acquireRepositoryLock() fails to detect that the file lock is already held by the current process
1,HttpClient loops endlessly while trying to retrieve status line
1,Host request header does not contain port
1,RMI published Repository using the jcr-rmi library gets lost over time
1,jcr:baseVersion is not updated when the base version is removed from the version history
1,cache does not honor must-revalidate or proxy-revalidate Cache-Control directives
1,NPE in RequestProxyAuthentication on Android
1,VarDerefBytesImpl doc values prefix length may fall across two pages
1,Clustering is broken due to duplicated CachingPersistenceManager interface
1,sysview export/import of multivalue properties seems not to work
1,SO_TIMEOUT is not set on a request level
1,StaleItemStateException with distributed transactions
1,BitVector never skips fully populated bytes when writing ClearedDgaps
1,invalid groupid for tm-extractors in textfilters project
1,DocViewSaxEventGenerator may generate non-NS-wellformed XML
1,Proxy NTLM Authentication  Redirecting to different address fails saying Proxy Auth Required.
1,Impossible comparison in NodeTypeImpl
1,FNFE hit when creating an empty index and infoStream is on
1,Aggregate include ignored if no primaryType set
1,Proxy authentication error: Unexpected state: MSG_TYPE3_GENERATED when using NTLM authentication
1,spi2dav: EventFilters not respected
1,FileDataStore garbage collection can throw a NullPointerException if there is I/O problem
1,jcr2spi: Item.isSame may return wrong result if any ancestor is invalidated
1,TestNRTThreads hangs in nightly 3.x builds
1,PerFieldCodecWrapper.loadTermsIndex concurrency problem
1,DbDataStore connection does not always reconnect
1,intermittant exceptions in TestConcurrentMergeScheduler
1,SpellChecker min score is increased by time
1,"Problem with redirect on HEAD when (bad, naughty) server returns body content"
1,NTLM Authentication Fails
1,Deleted documents are visible across reopened MSRs
1,NoSuchItemStateException on checkin after removeVersion in XA Environment
1,BindableRepositoryFactory doesn't handle repository shutdown
1,Internal error in WorkspaceItemStateFactory#createDeepNodeState 
1,SQL Parser fails with SQL 92 timestamp format
1,Automatic type conversion no longer works
1,IndexWriter.addIndexes(IndexReader[] readers) doesn't correctly handle exception success flag.
1,importXML prepending line feeds to tag values
1,org.apache.lucene.ant.HtmlDocument creates a FileInputStream in its constructor that it doesn't close
1,"jcr:mixinTypes property inconsitent, if addMixin() throws exception"
1,TokenSources.getTokenStream() does not assign positionIncrement
1,SSL + proxy + Host auth + Keep Alive off causes an infinite loop in HttpMethodDirector
1,o.a.j.core.state.ChildNodeEntries does not override equals(Object) and hashCode() methods
1,"Docview import fails, if attribute and childelem have same name"
1,Missing skip()-Method in ContentLengthInputStream
1,PostgreSQL: Failed to guess validation query
1,Support updateDocument() with DWPTs
1,QueryParser doesn't accept empty string
1,UsernamePasswordCredentials.equals(null) throws NPE
1,NullPointerException when deleting a property of type REFERENCE
1,Setting a property which has been transiently removed fails with a PathNotFoundException
1,Document View Import: ISO 9075-encoded element/attribute names may lead to illegal node/property names 
1,New versions added after a restore have bad version name
1,VolatileIndex not closed properly
1,SQLException with OracleBundle PM in name index
1,SortField.AUTO doesn't work with long
1,Repository is corrupt after concurrent changes with the same session
1,Index recovery may fail with IllegalArgumentException
1,http client cache: SizeLimitedResponseReader is not setting content type for InputStreamEntity in constructResponse()
1,"Xpath query parser accepts ""/a | /b"" and treats it as ""/a/b"""
1,MMapDirectory can't create new index on Windows
1,Null Pointer Exception while looking for a DavProperty that hasn't been set
1,JackrabbitIndexReader prevents use of DocNumberCache
1,TestIndexWriter.testCommitThreadSafety fails on realtime_search branch
1,SloppyPhraseScorer returns non-deterministic results for queries with many repeats
1,"ObjectIterator may return null, which is not readily expected from an Iterator"
1,Jcr-Server: ItemDefinitionImpl.toXml throws NPE for the root node.
1,DataStore: garbage collection can fail when using workspace maxIdleTime
1,RepositoryCopier does not copy open-scoped Locks
1,problem with edgengramtokenfilter and highlighter
1,SSL connections cannot be established using resolvable IP address
1,Extra </div> in populate.jsp
1,Request with DIGEST authentication fails when redirected
1,MultiThreadedHttpConnectionManager does not properly respond to thread interrupts
1,Value#getBinary() and #getStream() return internal representation for type PATH and NAME
1,[PATCH] Javadoc improvements and minor fixes
1,Handling of multiple residual prop defs in EffectiveNodeTypeImpl
1,Session.save() and Session.refresh(boolean) rely on accessibility of the root node
1,incorrect HTML excerpt generation for queries on japanese text content 
1,(Parallel-)MultiSearcher: using Sort object changes the scores
1,RMIRemoteBindingServlet fails to initialize if the RMI registry is not available
1,VirtualItemStates of node types definitions not accessible with uuid
1,Deadlock during checkin
1,"When BG merge hits an exception, optimize sometimes throws an IOException missing the root cause"
1,Saving a node deletion that has been modified externally throws a ConstraintViolationException
1,Transient states should be persisted in depth-first traversal order
1,SQL2 query - supplying column selector fails with NPE on getColumnName()
1,Empty response body is not properly handled when chunked encoding is used
1,coord should still apply to missing terms/clauses
1,Phrase query with term repeated 3 times requires more slop than expected
1,Lucene is not fsync'ing files on commit
1,Bug in UtilDateTypeConverterImpl
1,PathFactoryImpl creates illegal Path objects
1,FSDirectory.getDirectory always creates index path
1,TCK: Incorrect check of namespace mappings in System View XML export
1,ParameterParser parse method for authentication headers does not appear to deal with empty value strings
1,HttpMethod#getResponseBody throws NPE
1,Incorrect node position after import
1,Query may throw ArrayIndexOutOfBoundsException
1,NearSpansOrdered.getPayload does not return the payload from the minimum match span
1,CharFilters not being invoked in Solr
1,SpanMultiTermQueryWrapper with Prefix Query issue
1,"DateTools needs to use UTC for correct collation,"
1,ChunkedInputStream incorrectly handles chunksize without semicolon
1,"""overwriting cached entry"" warnings"
1,Moved node disappears
1,"JCR2SPI; setProperty(name, date-string) fails when property is added and property type is PropertyType.DATE."
1,UserManager throws javax.jcr.query.InvalidQueryException on createUser
1,"Revision 949509 (LUCENE-2480) causes IOE ""read past EOF"" when processing older format SegmentInfo data when JVM assertion processing is disabled."
1,intermittent failure in TestIndexWriter. testExceptionDuringSync 
1,fix analyzer bugs found by MockTokenizer
1,bugs in ByteArrayDataInput
1,TestIndexWriterExceptions reproducible AOOBE in MockVariableIntBlockCodec
1,Search with sort fails when a document has a missing value
1,PostingsConsumer#merge does not call finishDoc
1,TestIndexWriter#testThreadInterruptDeadlock fails with OOM 
1,LockableFileRevision not thread-safe
1,Calling PropertyDef.getDefaultValue() via RMI results in Exception
1,FieldSortedHitQueue - subsequent String sorts with different locales sort identically
1,304 response status handling
1,Readers wrapping other readers don't prevent usage if any of their subreaders was closed
1,[PATCH] BooleanScorer2 ArrayIndexOutOfBoundsException + alternative NearSpans
1,2.4.x index cannot be opened with 2.9-dev
1,weird error when adding a node using an abstract/mixin nodetype
1,Typo in the deploy/jboss/4.x/jcr-ds.xml file
1,Several DocsEnum / DocsAndPositionsEnum return wrong docID when next() / advance(int) return NO_MORE_DOCS
1,jcr2spi: wrong status change upon conflicting removal (CacheBehaviour.OBSERVATION)
1,NullPointerException in ServerRow
1,"when you clone or reopen an IndexReader with pending changes, the new reader doesn't commit the changes"
1,IndexReader.setTermInfosIndexDivisor doesn't carry over to reopened readers
1,Bug with textfilters and classloaders
1,Possible hidden exception on SegmentInfos commit
1,HttpClient treats URI fragments in redirect URIs incosistently
1,NodeTypeDefDiff.PropDefDiff.init() constraints change check bugs
1,ArrayIndexOutOfBoundsException in HttpStatus.getStatusText(508)
1,SearchManager might throw when handling cluster event
1,Exception handling in HttpClient requires redesign
1,hrefs in dav responses should be url-escaped
1,Fix exception handling and thread safety in realtime branch
1,disk full can cause index corruption in certain cases
1,[PATCH] PerFieldAnalyzerWrapper fails to implement getPositionIncrementGap()
1,DirectIOLinuxDirectory hardwires buffer size and creates files with invalid permissions
1,Term's equals() throws ClassCastException if passed something other than a Term
1,VersionHistory.removeVersion() does not throw ReferentialIntegrityException
1,QueryNodeImpl throws ConcurrentModificationException on add(List<QueryNode>)
1,fix more position corrumptions in 4.0 codecs
1,StatusLine IndexOutOfBounds
1,"MatchAllDocsQuery, MultiSearcher and a custom HitCollector throwing exception"
1,Cached Item could be lost in cache
1,PATCH MultiLevelSkipListReader NullPointerException
1,EventConsumer.canRead() should rely on AccessManager.isGranted()
1,NullPointerException in GarbageCollector.scan() if no DataStore configured
1,OOM erros with CheckIndex with indexes containg a lot of fields with norms
1,ChangeLogRecord throws NullPointerException
1,DigestScheme.authenticate returns invalid authorization string when algorithm is null
1,If the NRT reader hasn't changed then IndexReader.openIfChanged should return null
1,WebDAV method invocation trying to create a new resource should fail with 409 (Conflict) if parent resource does not exist
1,restore sometime throws error about missing tmp files
1,DefaultHttpRequestRetryHandler#retryRequest should not retry aborted requests
1,FSDirectory doesn't detect double-close nor usage after close
1,Problem with IndexWriter.mergeFinish
1,AccessManager asks for property (jcr:created) permissions before the actual creation of the object
1,LOWER operand with nested LOCALNAME operand not work with SQL2
1,SPI2DAVex: HttpClient StringPart uses charset US-ASCII by default
1,Incorrect ShingleFilter behavior when outputUnigrams == false
1,NPE in StopFilter caused by StandardAnalyzer(boolean replaceInvalidAcronym) constructor
1,Journal log file rotation overwrites old files
1,Index migration fails for property names that are prefixes of others
1,ClassCastException MultiReader
1,'OR' in XPath query badly interpreted
1,Explanation.toHtml outputs invalid HTML
1,"[Lock] weird number for ""infinite"""
1,FastVectorHighlighter SimpleBoundaryScanner does not work well when highlighting at the beginning of the text 
1,MultiPhraseQuery has incorrect hashCode() implementation - Leads to Solr Cache misses
1,StackOverflowError if too many versions of a node are created
1,o.a.j.spi.commons.nodetype.NodeTypeDefinitionFactory does not set required type
1,Thai token type() bug
1,IndexWriter applies wrong deletes during concurrent flush-all
1,Destination header not containing URI scheme causes NPE
1,PredefinedNodeTypeTest..getNodeTypeSpec handling unknown super types
1,InputStream.read return value is ignored.
1,OutOfMemoryError When repeat login and the logout many times
1,ArrayIndexOutofBoundException while setting a reference property
1,KeywordTokenizer/Analyzer cannot be re-used
1,NodeIdImpl is not really serializable 
1,Duplicate request headers when connect through proxies
1,NullPointerException may be thrown when trying to enumerate observation event listeners
1,DefaultSimilarity.queryNorm() should never return Infinity
1,dead lock while locking or unlocking nodes
1,Node.getWeakReferences throws UnsupportedOperationException if not referenceable
1,RegexQuery matches terms the input regex doesn't actually match
1,HttpState.setCookiePolicy() is completely ignored
1,DocumentsWriter.abort fails to clear docStoreOffset
1,InternalVersionManager deadlock
1,Prevent persistence of faulty back-references
1,shouldn't automatically set Content-Length in request header
1,NPE in PredefinedNodeTypeTest.getPropertyDefSpec
1,AbstractSession should not synchronize on the session instance
1,Auto Reconnect for RMI Repository
1,IndexWriter should never pool readers for external segments
1,WeightedHighlighter does not encode XML markup characters
1,Deadlock on concurrent commits
1,Path is not indexed when inserting a new node with SNS
1,Deadlock due different Thread access while prepare and commit in same Transaction
1,NumericRangeQuery errors with endpoints near long min and max values
1,SSLSocketFactory.connectSocket() possible NPE - or use of wrong variable?
1,Node.restore fails with multiple mixin types
1,Incorrect iterator position in JCR-RMI when skipping large number of entries
1,indexing doesn't reset token state
1,if index is too old you should hit an exception saying so
1,RAMDirectory reports incorrect EOF on seek
1,Using transactions leads to memory leak
1,"JCR-Server: Allow header misses colong (RootCollection, WorkspaceResourceImpl)"
1,Dead code in SpellChecker.java (branch never executes)
1,Restoring a node fails (partially) if done within a XA transaction
1,"InvalidQueryException thrown for a SQL query using WHERE CONTAINS(., 'someword')"
1,offset gap should be added regardless of existence of tokens in DocInverterPerField
1,SpanNotQuery.hashCode ignores exclude
1,spi2davex: uri-lookup not cleared after reordering referenceable same-name-siblings
1,Exception in DocumentsWriter.addDocument can corrupt stored fields file (fdt)
1,Unsynchronized NameFactoryImpl initialization
1,DbDataStore: garbage collection deadlock
1,LuceneTestCase's check for uncaught exceptions in threads causes collateral damage?
1,LazyField use of IndexInput not thread safe
1,"GData TestDateFormater (sic) fails when the Date returned is: Sun, 23 Sep 2007 01:29:06 GMT+00:00"
1,FreqProxTermsWriter leaks file handles if exceptions are thrown during flush()
1,NullPointerException in VirtualNodeTypeStateManager.nodeTypeRegistered
1,hotspot bug in readvint gives wrong results
1,FilterIndexReader does not override all of IndexReader methods
1,Problems with maxMergeDocs parameter
1,BindVariable not registered in JCR-SQL2 CONTAINS
1,Enable the use of NoMergePolicy and NoMergeScheduler by Benchmark
1,JcrValueType#typeFromContentType throws IllegalArgumentException for type weak-ref and uri
1,HttpState cannot differentiate credentials for different hosts with same Realm names
1,Incorrect SegmentInfo.delCount when IndexReader.flush() is used
1,Inconsistency between Session.getProperty and Node.getProperty for binary values
1,HostConfiguration.setHost(String) causes NullPointerException
