label,summarydescription
0,refactoring of docvalues params in Codec.java
0,Speed up NodeIndexer.isIndexed() check
0,"AttributeSource's methods for accessing attributes should be final, else its easy to corrupt the internal states"
0,Cleanup XML QueryParser Code
0,Use jackrabbit 1.2.1
0,[API Doc] Improve the description of the preemptive authentication
0,Path should not be encoded in HttpMethodBase
0,improve windows defaults in FSDirectory
0,Consolidate compare behaviour for Value(s) and Comparable(s)
0,"Tests using Version.LUCENE_CURRENT will produce problems in backwards branch, when development for 3.2 starts"
0,Add Apache RAT (Release Audit Tool) target to build.xml
0,"contrib/memory: PatternAnalyzerTest is a very, very, VERY, bad unit test"
0,Inner classes of FilterAtomicReader (trunk) / FilterIndexReader (3.x) do not override all methods to be filtered
0,filter jcr properties in jcr-server
0,OpenDocument files missing in mimetypes.properties
0,Remove shared doc stores
0,Benchmark contrib should allow multiple locations in ext.classpath
0,Compressed entities are not being cached properly
0,Add a link to the release archive
0,re-sync client with changes in core alpha6 snapshot
0,File Formats Documentation is not correct for Term Vectors
0,Provide access to cluster records
0,porting of ProxyClient from 3.1 to 4.x API
0,Consistency check/fix doesn't work with PSQL persistence manager
0,"Make ReqExclScorer package private, and use DocIdSetIterator for excluded part."
0,Open access modifier for RepositoryImpl.doShutdown()
0,[PATCH] new method expungeDeleted() added to IndexWriter
0,Error when registering nodetype with same propdef as supertype
0,Upgrade to PDFBox 0.7.3
0,LogMergePolicy should use the number of deleted docs when deciding which segments to merge
0,Permit using different tablespaces for tables and indexes with Oracle
0,Highlighter should try and use maxDocCharsToAnalyze in WeightedSpanTermExtractor when adding a new field to MemoryIndex as well as when using CachingTokenStream
0,Create jackrabbit-parent
0,Apply the supplied patch. Sets 2 variable in the base class to protected
0,IndexWriter.close(false) does not actually stop background merge threads
0,Query#mergeBooleanQueries argument should be of type BooleanQuery[] instead of Query[]
0,Jcr-Server Module: Remove Dependency from Jackrabbit-Core
0,Unreferenced VersionHistory should be deleted automatically.
0,A tokenfilter to decompose compound words
0,Allow pseudo properties in query relation
0,Improved log message: include path
0,contrib intelligent Analyzer for Chinese
0,Support DateTools in QueryParser
0,All spatial contrib shape classes implement equals but not hashCode
0,move deletes under codec
0,Default namespaces in JackrabbitNodeTypeManager.registerNodetypes
0,thread pool implementation of parallel queries
0,Remove unused LuceneQueryBuilder.createQuery() method
0,removing properties through SPI: two ways to do it
0,bogus javadocs for FieldValueHitQuery.fillFields
0,Rethink LocalizedTestCaseRunner with JUnit 4 - Clover OOM
0,Speed up hierarchy cache initialization
0,"CLONE -QueryParser is not applicable for the arguments (String, String, Analyzer) error in results.jsp when executing search in the browser (demo from Lucene 2.0)"
0,Trim whitespace from parameter names in configuration files
0,Some house cleaning in addIndexes*
0,TestConstantScoreRangeQuery does not compile with ecj
0,Add oal.util.Version ctor to QueryParser
0,Some improvements to contrib/benchmark
0,"DefaultHttpRequestRetryHandler is not handling PUT as an idempotent method for retries, though RFC2616 section 9.1.2 clearly defines it to be one."
0,Add API for selective bundle consistency check (Jackrabbit-specific)
0,Change all multi-term querys so that they extend MultiTermQuery and allow for a constant score mode
0,Better integration of the TestWebApp-HowTo into the documentation
0,Redesign NodeInfo.getReferences()
0,Add a LATENT FieldSelectorResult
0,[PATCH] TermVectorReader and TermVectorWriter
0,Remove geronimo JTA as a runtime dependency
0,RMIC not working in subprojects when compiling parent using maven2
0,FieldComparator.TermOrdValComparator compares by value unnecessarily
0,make similarities/term/collectionstats take long (for > 2B docs)
0,Separate NOTICEs and LICENSEs for binary and source packages
0,introduce HttpRoutePlanner interface
0,pom.xml in sandbox/spi has wrong scm url
0,Unit tests for persistence managers
0,SQL2 joins on empty sets are not efficient
0,investigate solr test failures using flex
0,Benchmark's ContentSource should not rely on file suffixes to be lower cased when detecting file type (gzip/bzip2/text)
0,Change NumericRangeQuery to generics (for the numeric type)
0,Performance of AC Evaluation
0,Improve Benchmark
0,dists include analyzer contrib in src dist but not binary dist
0,isHttp11 should have HttpClient scope
0,Make termInfosIndexDivisor configurable
0,Add IW.add/updateDocuments to support nested documents
0,GroupImp#getMembers and #getDeclaredMembers should return RangeIterator
0,Extend Codec with a SegmentInfos writer / reader
0,FST serialization and deserialization from plain DataInput/DataOutput streams.
0,Fold AuthSSLProtocolSocketFactory into HttpClient proper
0,SimpleSelectionTest assumes RowIterator.getSize() not to return -1
0,use reusable collation keys in ICUCollationFilter
0,"When sorting by field, IndexSearcher should not compute scores by default"
0,"ParallelReader is now atomic, rename to ParallelAtomicReader and also add a ParallelCompositeReader (that requires LogDocMergePolicy to have identical subreader structure)"
0,jcr-server should honor a webdav request's Content-Type and Content-Language headers
0,Add private ctors to static utility classes
0,Update overview example code
0,"maxDoc should be explicitly stored in the index, not derived from file length"
0,Remove deprecated methods in BooleanQuery
0,SPI: Javadoc Issue with QNodeTypeDefinition#getPropertyDefs and #getChildNodeDefs
0,change jdk & icu collation to use byte[]
0,Kerberos Authentication Scheme
0,Small speedups to DocumentsWriter's quickSort
0,UserManagement: membership cache default size too small
0,IntParser and FloatParser unused by FieldCacheImpl
0,ValueSourceQuery hits synchronization bottleneck in IndexReader.isDeleted
0,Implement Connection Timeouts
0,improved compound file handling
0,PostgreSQL support in clustering module
0,org.apache.jackrabbit.server.SessionProvider needs 'releaseSession()'
0,Expose directory on IndexReader
0,HttpRoutePlanner based on ProxySelector
0,Configure the maven build for IDE project generation for IDEA and Eclipse
0,[patch] add toString for NodeImpl and PropertyImpl
0,Token implementation needs improvements
0,NewAnalyzerTask
0,Add SimpleFragListBuilder constructor with margin parameter
0,Document number integrity merge policy
0,TCK: AddNodeTest requires implementation to support one-parameter addNode method on test node
0,Added the functionality to Map and Manage Type Enum
0,High memory usage on node with multi-valued string properties
0,Optimize concurrent queries
0,Norm codec strategy in Similarity
0,MergePolicy should require an IndexWriter upon construction
0,New MsOutlook Message Extractor
0,add LuceneTestCase.rarely()/LuceneTestCase.atLeast()
0,"Consolidate CustomScoreQuery, ValueSourceQuery and BoostedQuery "
0,replacing an extended mixin with it's supertype is problematic
0,javadocs creation has too many warnings/errors
0,Some improvements to _TestUtil and its usage
0,The values for the Via header are created by httpclient-cache for each cached and backend request
0,Mark Fieldable as allowing some changes in 2.x future releases
0,Add QueryParser.newFieldQuery
0,Use jackrabbit-jcr-commons in jackrabbit-jcr-rmi
0,Performance improvement for TermInfosReader
0,PayloadTermQuery refers to a deprecated documentation for redirection 
0,PersistenceManager sanity check
0,DateTools.java general improvements
0,java.util.UUID.fromString() too slow
0,Back-compat break with non-ascii field names
0,Maintain the cluster revision table
0,openReaderPassed not populated in CheckIndex.Status.SegmentInfoStatus
0,Remove GData from trunk 
0,Faster packaging of the standalone jar
0,Optimize TermsEnum.seek when caller doesn't need next term
0,Add Japanese filter to replace term attribute with readings
0,Provide limit on phrase analysis in FastVectorHighlighter
0,Alternative depth-based DOT layout ordering in FST's Utils
0,Jcr-Server: Improve implementation of DavResource#getProperty(DavPropertyName)
0,Allow customizing/subclassing of DirectoryReader
0,"if the build fails to download JARs for contrib/db, just skip its tests"
0,Put everything in jackrabbit-spi-commons under org.apache.jackrabbit.spi.commons
0,"Send all variants' ETags on ""variant miss"""
0,FirstPassGroupingCollector should use pollLast()
0,Multi-level skipping on posting lists
0,Add test case support for shard searching
0,Add maven-eclipse-plugin properties to project.xml for easier configuration in IDE
0,[PATCH] HttpClient#getHost & HttpClient#getPort methods are misleading
0,Remove JakarteRegExCapabilities shim to access package protected field
0,Fix rawtypes warnings for Java 7 compiler
0,TermVectorMapper.setDocumentNumber()
0,QueryManagerImpl hardwires supported query languages
0,importXML still depends on Xerces
0,Stats for Queries
0,Track total term freq per term
0,AbstractWebdavServlet: add protected method sendUnauthorized
0,"Clicking on the ""More Results"" link in luceneweb.war demo results in ArrayIndexOutOfBoundsException"
0,Documentation Error for FilteredTermEnum
0,TimeoutHandler visitor should be extracted into a dedicated class
0,Improve logging of Session.save() to trace back root cause of externally modified nodes
0,Contrib queryparser should not use CharSequence as Map key
0,JSR 283: Workspace Management
0,Implement QueryObjectModelFactory.fullTextSearch() in QueryManagerImpl
0,NodeTypeManagerImpl.hasNodeType should allow unknown prefixes
0,JCR2SPI: several performance improvements pointed out by Findbugs
0,Remove SVN.exe and revision numbers from build.xml by svn-copy the backwards branch and linking snowball tests by svn:externals
0,benchmark for collation
0,TCK: SetPropertyValueTest#testCompactValueArrayWithNulls does not respect nodename1 and nodetype configuration properties
0,HttpClient throws java.net.SocketException instead of org.apache.http.conn.ConnectionTimeoutException when connection timeout occurs
0,Allow easy extensions of TopDocCollector
0,JSR 283 Observation
0,[CONTRIB] SSL authenticating protocol socket factory
0,Add ability to open prior commits to IndexReader
0,ISOLatin1AccentFilter a bit slow
0,DbDataStore: delete temporary files using finalize()
0,Incorrect support for java interfaces in typed collection fields
0,Remove SortField.AUTO
0,Add a way to locate full text extraction problems
0,Limit fields read from index
0,UserManagement: Don't read cached memberships if session has pending (group) changes
0,Improved join query performance
0,Make IndexReader really read-only in Lucene 4.0
0,make compoundfilewriter public
0,"OperandEvaluator should be able to handle Nodes as well, not just Rows"
0,provide a memcached implementation for HttpCache
0,repositoryConfig should use setter for its internal components
0,When thread is interrupted we should throw a clear exception
0,Make BooleanWeight and DisjunctionMaxWeight protected
0,Let the AbstractISMLockingTest tests fail properly
0,reopen support for SegmentReader
0,Improve logging in LazyItemIterator#prefetchNext 
0,Extend the client's redirect handling interface to allow control of the content of the redirect
0,Some enhancements to jackrabbit commons
0,FieldValueFitler should expose the field it uses
0,Make observation polling time configurable
0,allow automatontermsenum to work on full byte range
0,Stack traces from failed tests are messed up on ANT 1.7.x
0,Upgrade to easymock 2.5.2
0,use AtomicInteger/Boolean to track IR.refCount and IW.closed
0,Remove build.xml from jackrabbit-core
0,StringBody has incorrect default for characterset
0,Contributed utility for determing content type from file type extension
0,Testing for indexable properties should check the default indexable properties first
0,Connection pool uses Thread.interrupt()
0,EnwikiConentSource does not work with parallel tasks
0,"2.1 Locking documentation in ""Apache Lucene - Index File Formats"" section ""6.2 Lock File"" out dated"
0,adding EmptyDocIdSet/Iterator
0,move o.a.l.index.codecs.* -> o.a.l.codecs.*
0,Rename lucene/solr dev jar files to -SNAPSHOT.jar
0,unit tests should use private directories
0,Validate the SearchIndex configuration
0,Create a Codec to work with streaming and append-only filesystems
0,"Extend contrib Highlighter to properly support PhraseQuery, SpanQuery,  ConstantScoreRangeQuery"
0,"Connection not closed after ""Connection: close"" request"
0,"HttpRoute.equals(Object o) is quite inefficient, as it does not take full advantage of shortcut logic"
0,GetMethod.getResponseBodyAsStream() .available() could return content-length
0,Decouple Filter from BitSet
0,Remove autoCommit from IndexWriter
0,[Maven] Migrate checkstyle.properties to XML
0,Participation of a workspace in a cluster should be configurable
0,All implementations of SchemeSocketFactory.createSocket(HttpParams params) ignore the params
0,Session.importXml should close the input stream (as to JSR 283/JCR 2.0)
0,replace the PostMethod parameters HashMap with a List
0,refactoring of Similarity.sloppyFreq() and Similarity.scorePayload
0,Move core QueryParsers to queryparser module
0,Proxy tunneling/auth with CONNECT for non-HTTP protocols
0,Add subset method to BitVector
0,Utility to output total term frequency and df from a lucene index
0,NamespaceRegistryTest makes assumptions about legal names
0,NodeTypeRegistry could auto-subtype from nt:base
0,Extend apache parent pom for Apache wide configuration
0,document LengthFilter wrt Unicode 4.0
0,Add a filtered RangeIterator
0,Change DateTools to not create a Calendar in every call to dateToString or timeToString
0,Things to be done now that Filter is independent from BitSet
0,Change default Directory impl on 64bit linux to MMap
0,improve performance when saving a node with a large number of child nodes (e.g. > 10k child node entries)
0,Support all of unicode in StandardTokenizer
1,fix analyzer bugs found by MockTokenizer
1,bugs in ByteArrayDataInput
1,TestIndexWriterExceptions reproducible AOOBE in MockVariableIntBlockCodec
1,Search with sort fails when a document has a missing value
1,PostingsConsumer#merge does not call finishDoc
1,TestIndexWriter#testThreadInterruptDeadlock fails with OOM 
1,LockableFileRevision not thread-safe
1,Calling PropertyDef.getDefaultValue() via RMI results in Exception
1,FieldSortedHitQueue - subsequent String sorts with different locales sort identically
1,304 response status handling
1,Readers wrapping other readers don't prevent usage if any of their subreaders was closed
1,[PATCH] BooleanScorer2 ArrayIndexOutOfBoundsException + alternative NearSpans
1,2.4.x index cannot be opened with 2.9-dev
1,weird error when adding a node using an abstract/mixin nodetype
1,Typo in the deploy/jboss/4.x/jcr-ds.xml file
1,Several DocsEnum / DocsAndPositionsEnum return wrong docID when next() / advance(int) return NO_MORE_DOCS
1,jcr2spi: wrong status change upon conflicting removal (CacheBehaviour.OBSERVATION)
1,NullPointerException in ServerRow
1,"when you clone or reopen an IndexReader with pending changes, the new reader doesn't commit the changes"
1,IndexReader.setTermInfosIndexDivisor doesn't carry over to reopened readers
1,Bug with textfilters and classloaders
1,Possible hidden exception on SegmentInfos commit
1,HttpClient treats URI fragments in redirect URIs incosistently
1,NodeTypeDefDiff.PropDefDiff.init() constraints change check bugs
1,ArrayIndexOutOfBoundsException in HttpStatus.getStatusText(508)
1,SearchManager might throw when handling cluster event
1,Exception handling in HttpClient requires redesign
1,hrefs in dav responses should be url-escaped
1,Fix exception handling and thread safety in realtime branch
1,disk full can cause index corruption in certain cases
1,[PATCH] PerFieldAnalyzerWrapper fails to implement getPositionIncrementGap()
1,DirectIOLinuxDirectory hardwires buffer size and creates files with invalid permissions
1,Term's equals() throws ClassCastException if passed something other than a Term
1,VersionHistory.removeVersion() does not throw ReferentialIntegrityException
1,QueryNodeImpl throws ConcurrentModificationException on add(List<QueryNode>)
1,fix more position corrumptions in 4.0 codecs
1,StatusLine IndexOutOfBounds
1,"MatchAllDocsQuery, MultiSearcher and a custom HitCollector throwing exception"
1,Cached Item could be lost in cache
1,PATCH MultiLevelSkipListReader NullPointerException
1,EventConsumer.canRead() should rely on AccessManager.isGranted()
1,NullPointerException in GarbageCollector.scan() if no DataStore configured
1,OOM erros with CheckIndex with indexes containg a lot of fields with norms
1,ChangeLogRecord throws NullPointerException
1,DigestScheme.authenticate returns invalid authorization string when algorithm is null
1,If the NRT reader hasn't changed then IndexReader.openIfChanged should return null
1,WebDAV method invocation trying to create a new resource should fail with 409 (Conflict) if parent resource does not exist
1,restore sometime throws error about missing tmp files
1,DefaultHttpRequestRetryHandler#retryRequest should not retry aborted requests
1,FSDirectory doesn't detect double-close nor usage after close
1,Problem with IndexWriter.mergeFinish
1,AccessManager asks for property (jcr:created) permissions before the actual creation of the object
1,LOWER operand with nested LOCALNAME operand not work with SQL2
1,SPI2DAVex: HttpClient StringPart uses charset US-ASCII by default
1,Incorrect ShingleFilter behavior when outputUnigrams == false
1,NPE in StopFilter caused by StandardAnalyzer(boolean replaceInvalidAcronym) constructor
1,Journal log file rotation overwrites old files
1,Index migration fails for property names that are prefixes of others
1,ClassCastException MultiReader
1,'OR' in XPath query badly interpreted
1,Explanation.toHtml outputs invalid HTML
1,"[Lock] weird number for ""infinite"""
1,FastVectorHighlighter SimpleBoundaryScanner does not work well when highlighting at the beginning of the text 
1,MultiPhraseQuery has incorrect hashCode() implementation - Leads to Solr Cache misses
1,StackOverflowError if too many versions of a node are created
1,o.a.j.spi.commons.nodetype.NodeTypeDefinitionFactory does not set required type
1,Thai token type() bug
1,IndexWriter applies wrong deletes during concurrent flush-all
1,Destination header not containing URI scheme causes NPE
1,PredefinedNodeTypeTest..getNodeTypeSpec handling unknown super types
1,InputStream.read return value is ignored.
1,OutOfMemoryError When repeat login and the logout many times
1,ArrayIndexOutofBoundException while setting a reference property
1,KeywordTokenizer/Analyzer cannot be re-used
1,NodeIdImpl is not really serializable 
1,Duplicate request headers when connect through proxies
1,NullPointerException may be thrown when trying to enumerate observation event listeners
1,DefaultSimilarity.queryNorm() should never return Infinity
1,dead lock while locking or unlocking nodes
1,Node.getWeakReferences throws UnsupportedOperationException if not referenceable
1,RegexQuery matches terms the input regex doesn't actually match
1,HttpState.setCookiePolicy() is completely ignored
1,DocumentsWriter.abort fails to clear docStoreOffset
1,InternalVersionManager deadlock
1,Prevent persistence of faulty back-references
1,shouldn't automatically set Content-Length in request header
1,NPE in PredefinedNodeTypeTest.getPropertyDefSpec
1,AbstractSession should not synchronize on the session instance
1,Auto Reconnect for RMI Repository
1,IndexWriter should never pool readers for external segments
1,WeightedHighlighter does not encode XML markup characters
1,Deadlock on concurrent commits
1,Path is not indexed when inserting a new node with SNS
1,Deadlock due different Thread access while prepare and commit in same Transaction
1,NumericRangeQuery errors with endpoints near long min and max values
1,SSLSocketFactory.connectSocket() possible NPE - or use of wrong variable?
1,Node.restore fails with multiple mixin types
1,Incorrect iterator position in JCR-RMI when skipping large number of entries
1,indexing doesn't reset token state
1,if index is too old you should hit an exception saying so
1,RAMDirectory reports incorrect EOF on seek
1,Using transactions leads to memory leak
1,"JCR-Server: Allow header misses colong (RootCollection, WorkspaceResourceImpl)"
1,Dead code in SpellChecker.java (branch never executes)
1,Restoring a node fails (partially) if done within a XA transaction
1,"InvalidQueryException thrown for a SQL query using WHERE CONTAINS(., 'someword')"
1,offset gap should be added regardless of existence of tokens in DocInverterPerField
1,SpanNotQuery.hashCode ignores exclude
1,spi2davex: uri-lookup not cleared after reordering referenceable same-name-siblings
1,Exception in DocumentsWriter.addDocument can corrupt stored fields file (fdt)
1,Unsynchronized NameFactoryImpl initialization
1,DbDataStore: garbage collection deadlock
1,LuceneTestCase's check for uncaught exceptions in threads causes collateral damage?
1,LazyField use of IndexInput not thread safe
1,"GData TestDateFormater (sic) fails when the Date returned is: Sun, 23 Sep 2007 01:29:06 GMT+00:00"
1,FreqProxTermsWriter leaks file handles if exceptions are thrown during flush()
1,NullPointerException in VirtualNodeTypeStateManager.nodeTypeRegistered
1,hotspot bug in readvint gives wrong results
1,FilterIndexReader does not override all of IndexReader methods
1,Problems with maxMergeDocs parameter
1,BindVariable not registered in JCR-SQL2 CONTAINS
1,Enable the use of NoMergePolicy and NoMergeScheduler by Benchmark
1,JcrValueType#typeFromContentType throws IllegalArgumentException for type weak-ref and uri
1,HttpState cannot differentiate credentials for different hosts with same Realm names
1,Incorrect SegmentInfo.delCount when IndexReader.flush() is used
1,Inconsistency between Session.getProperty and Node.getProperty for binary values
1,HostConfiguration.setHost(String) causes NullPointerException
1,LuceneTestCase#newFSDirectoryImpl misses to set LockFactory if ctor call throws exception
1,Invalid cookie causing IllegalArgumentException
1,SimpleFSLockFactory ignores error on deleting the lock file
1,double encoding of URLs
1,"Workspace.copy(src, dest) throws unexpected RepositoryException (""Invalid path"")"
1,DictionaryCompoundWordTokenFilter does not properly add tokens from the end compound word.
1,ParallelReader fails on deletes and on seeks of previously unused fields
1,Manually set 'Cookie' & 'Authorization' headers get discarded
1,NumericUtils.floatToSortableInt/doubleToSortableLong does not sort certain NaN ranges correctly and NumericRangeQuery produces wrong results for NaNs with half-open ranges
1,MemoryIndex doesn't call TokenStream.reset() and TokenStream.end()
1,SSL Tunneling does not work with MultiThreadedHttpConnectionManager
1,Invalid query results when using jcr:like with a case transform function and a pattern not starting with a wildcard
1,ClassCastExeption when executing union queries
1,deadlock in TestIndexWriterExceptions
1,[patch] QValueFactoryImpl.equals doesn't do compare correctly
1,NTLM authentication failed due to closing of connection
1,"FieldCache keeps hard references to readers, doesn't prevent multiple threads from creating same instance"
1,SQL2 parser: identifiers should be case sensitive
1,webapp: troubleshooting.jsp fails
1,IndexingQueue not checked on initial index creation
1,Lucene RAM Directory doesn't work for Index Size > 8 GB
1,Warning while building DAV:parent-set for root-node resource
1,memory leak in MultiThreadedHttpConnectionManager
1,max connections per host setting does not work
1,More query classes with missing extractTerms()
1,Scorer.skipTo() doesn't always work if called before next()
1,"Node.setProperty(String, String) does not convert values"
1,Long values not properly stored
1,WebDAV: LocatorFactoryImplEx doesn't properly evaluate resource path...
1,Avoid exceptions during shutting repository down if several PMs/FSs use same DB
1,"BooleanFilter changed behavior in 3.5, no longer acts as if ""minimum should match"" set to 1"
1,InternalXAResource.rollback() can be called twice and without prepare
1,Exception during IndexWriter.close() prevents release of the write.lock
1,document field lengths count analyzer synonym overlays
1,SpanScorer fails when sloppyFreq() returns 0
1,BlockJoinCollector only allows retrieving groups for only one BlockJoinQuery
1,NodeReferencesId.equals() is not symetric
1,"UserManagement: IndexNodeResolver.findNodes(..... , nonExact) fails to find values containing backslash"
1,"DatabaseJournal.checkSchema generates ""Cannot call commit when autocommit=true"" Exception"
1,'100-continue' response times out unexpectedly
1,Node's childNodes out of sync after unsuccessful save()
1,Jackrabbit fails to shutdown properly when tomcat is shutting down
1,JNDI data sources with various PersistenceManager: wrong default values
1,New BufferedIndexOutput optimization fails to update bufferStart
1,search.jsp doesn't handle utf-8 parameters correctly
1,"SSL verification occurs before setSoTimeout, which can lead to hangs"
1,UserManager.getAuthorizable() may fail with InvalidQueryException
1,Read permission on parent node required to access an item's definition
1,Importer drops jcr:xmlcharacters fields after a large jcr:xmlcharacters entry
1,UUID compareTo and hashCode
1,jcr2spi spi2dav getProperties returns only cached properties
1,TestIndexWriterExceptions random failure: AIOOBE in ByteBlockPool.allocSlice
1,ItemStateMap warnings during node type changes
1,Exception shouldn't be thrown for unsupported authentication method
1,ArrayIndexOutOfBoundsException: ConcurrentCache
1,DBFileSystem MySQL DDL not compatible with pre-5.0 versions
1,adding docs with large (binary) fields of 5mb causes OOM regardless of heap size
1,ConcurrentModificationException in WebDAV UPDATE
1,Jcr-server: Parsing NodeTypeProperty not compliant with definition
1,Exception executing SQL2/JQOM with non-admin session
1,"after enabling access manager, I can't createNode and setProperty without a node.save in the middle"
1,NullPointerException in ClassDescriptor
1,Identifier paths for inexistent items throw exception
1,FastVectorHighlighter: small fragCharSize can cause StringIndexOutOfBoundsException 
1,InstantiatedTermEnum#skipTo(Term) throws ArrayIndexOutOfBoundsException on empty index
1,SegmentMerger doesn't set payload bit in new optimized code
1,"Cookie.java blowing up on cookies from ""country code"" domains"
1,"setProperty(""name"", new Value[0], PropertyType.LONG) loses property type"
1,Change value of 'Expect' header in org.apache.http.client.methods.HttpPost
1,MatchAllScorer calculateDocFilter() bug
1,JCR-Server: IllegalArgumentException when retrieving DateHeader
1,[PATCH] Fix possible Null Ptr exception in ConnectionFactory
1,Decompounders based on CompoundWordTokenFilterBase cannot be used with custom attributes
1,QueryImpl result offSet must be considered after security class grant the item.
1,ClassCastException when registering custom node by XML file
1,Infinite loop on NTLM authentication
1,make spell checker test case work again
1,AbstractHttpClient.determineTarget does not recognize target host correctly
1,Error on query initialization - intermittent
1,Possible rare thread hazard in IW.commit
1,"DocMakers setup for the ""docs.dir"" property fails when passing an absolute path."
1,BeanConfig may incorrectly throw ConfigurationException
1,getScheme() and getPort() return wrong defaults for HttpsURL
1,Deadlock in IndexWriter
1,QueryStat getPopularQueries doesn't set the proper position
1,NPE Thrown when two Cluster Nodes are hitting the same underlying database.
1,CartesianPolyFilterBuilder doesn't properly account for which tiers actually exist in the index 
1,TestBytesRefHash#testCompact is broken
1,IdleConnectionHandler can leave closed connections in a inconsistent state
1,iterative removal of same-name sibling nodes might under certain circumstances throw unexpected exceptions
1,PdfTextFilter may leave parsed document open in case of errors
1,Errors during concurrent session import of nodes with same UUIDs
1,RTF text extractor fails on Java 1.4 in some environments
1,WriteLineDocTask incorrectly normalizes fields
1,MultipartPost closes input stream
1,CookieSpecBase.domainMatch() leaks cookies to 3rd party domains
1,Jackrabbit's lucene based query implementation does not check property constraints on the root node.
1,impl.conn.Wire uses String.getBytes() which depends on the default charset
1,BasicOperations.concatenate creates invariants
1,AccessControlProvider#getEffectivePolicies for a set of principals does not include repo-level ac
1,Repository holds onto Session instance after logout
1,Cannot move a first-level node
1,jackrabbit wrongly think nodetype is changed on nodetype re-registration
1,CachingHttpClient returns a 411 respones when executing a POST (HttpPost) request 
1,NPE in ConsolidatingChangeLog for id base NodeId
1,Suggested Patches to MultiPhraseQuery and QueryTermExtractor (for use with HighLighter)
1,Group#getMembers may list inherited members multiple times
1,Handle URIs with path component null
1,Session holds LockToken after removeLockToken in XA Environment
1,HttpOptions.getAllowedMethods expects single Allow header
1,Node.getPath() will corrupt the session
1,BundleFsPersistenceManager has no property called: minBlobSize
1,Token authentication parameters are not loaded from JAAS configuration.
1,Session.import() failes to resolve propert property definition in some cases
1,jcr2spi NodeEntryImpl.getPath() blows stack due to getIndex() calling itself
1,CMS fails to cleanly stop threads
1,ArrayIndexOutOfBounds Exception on invalid content-length
1,"Inconsistencies if ""everyone"" Group is created by User Management"
1,Test case failure for testConnTimeout
1,SearcherManager misses to close IR if manager is closed during reopen
1,Mixins as supertypes do not appear to be queryable
1,Evict fixed NodePropBundle from cache
1,SystemSessions created for GarbageCollector are not logged out of
1,spi2dav: Observation's user data not property handled
1,add workaround for jre breakiterator bugs
1,SimpleSpanFragmenter can create very short fragments
1,IndexReader.setNorms is no op if one of the field instances omits norms
1,maxFieldLength actual limit is 1 greater than expected value.
1,Trouble undeploying jackrabbit-webapp from Tomcat
1,Cluster: Node type register/unregister deadlock
1,insufficient privileges
1,problems with IR's readerFinishedListener
1,httpClient failed to reconnect after keep-alive connection timed out
1,ConstraintSplitter.getSelectorNames doesn't support FullTextSearch constraints
1,Startup fails if clustered jackrabbit is upgrade from 1.4.4 to 1.5
1,NullPointerException in CompoundFileReader
1,DocViewSAXEventGenerator produces invalid SAX stream
1,QPropertyDefinitionImpl.equals() is implemented incorrectly 
1,CachingIndexReader: NullPointerException initializing parents cache
1,ArrayIndexOutOfBoundsException when using MultiFieldQueryParser
1,"If you ""flush by RAM usage"" then IndexWriter may over-merge"
1,Contrib RMI: NotSerializableException
1,Optimize runs forever if you keep deleting docs at the same time
1,finalize()-methods of FSDirectory.FSIndexInput and FSDirectory.FSIndexOutput try to close already closed file
1,Query for name literal without namespace fails
1,Query dump failed with deep query tree
1,ConcurrentModificationException during logout
1,NodeDefinitionTemplateImpl.setDefaultPrimaryTypeName(null) throws exception
1,handling of expanded-form jcr names by node type *Template classes 
1,MultipartPostMethod Holding File Stream Open?
1,TCK: check for wrong repository descriptor. should be versioning instead of locking
1,SQL2 Join with OR clause still has some issues
1,SetCookie / DateParser failing to parse non-standard date format
1,Stale connection check does not work with IBM JSSE/JRE
1,MemoryFileSystem.deleteFolder deletes all folders starting with this name 
1,highlighter problems with overlapping tokens
1,Duplicate attribute in BeanDescriptor and CollectionDescriptor
1,DecompressingEntity not calling close on InputStream retrieved by getContent
1,Deadlock on version operations in a clustered environment
1,"InvalidItemStateException when attempting concurrent, non conflicting writes"
1,WebDAV/DaveX Servlets susceptible to CSRF Attacks
1,ALLOW_CIRCULAR_REDIRECTS has no effect if references include query string
1,RamUsageEstimator.NUM_BYTES_ARRAY_HEADER and other constants are incorrect
1,Do not increment revison while target workspace is not initialized
1,NPE in TestNRTThreads
1,Lazy Field Loading has edge case bug causing read past EOF
1,BQ provides an explanation on a non-match
1,ArrayHits does not end properly when skipTo doesn't find document
1,"Node.addNode(String, String) doesn't prevent use of mixin types as primary type"
1,The class from cotrub directory org.apache.lucene.index.IndexSplitter creates a non correct index
1,registration of new namespace does not respect existing session mappings
1,BooleanScorer2 does not compile with ecj
1,3.1 fileformats out of date
1,session.exportDocumentView() does not work with jaxb 2.1.x  UnmarshallerHandler
1,EdgeNGramTokenFilter stops on tokens smaller then minimum gram size.
1,Removal of first version throws javax.jcr.ReferentialIntegrityException
1,XMLTextExtractor returns an empty reader when encoding is unsupported
1,occasional MergeException while indexing
1,Deadlock: IndexWriter.addIndexes(IndexReader[])
1,SegmentTermEnum.next() doesn't maintain prevBuffer at end
1,ClusterNode not properly shutdown when repository has shutdown
1,"DirectoryTaxonomyWriter can lose the INDEX_CREATE_TIME property, causing DirTaxoReader.refresh() to falsely succeed (or fail)"
1,"When node is created and locked in same transaction, exception is thrown"
